article_id,newspaper,year_window,search_term,title,article_url,section,published_date,updated_date,image_count
guardian_238854643d,The Guardian,2016,"""carbon budget""",Zero carbon emissions target to be enshrined in UK law,https://www.theguardian.com/environment/2016/mar/14/zero-carbon-emissions-target-enshrined-uk-law,Environment,2016-03-14,2021-08-25,1
guardian_a2daadbde1,The Guardian,2016,"""global temperature""",February breaks global temperature records by 'shocking' amount,https://www.theguardian.com/science/2016/mar/14/february-breaks-global-temperature-records-by-shocking-amount,Environment,2016-03-14,2021-08-25,1
guardian_bdddba6c59,The Guardian,2016,IPCC,"13 million along US coast could see homes swamped by 2100, study finds",https://www.theguardian.com/environment/2016/mar/14/climate-change-us-coast-homes-2100-great-migration,Environment,2016-03-14,2021-08-25,1
guardian_dacaba6614,The Guardian,2016,"""sea level rise""",Developers don't get it: climate change means we need to retreat from the coast,https://www.theguardian.com/commentisfree/2016/mar/14/developers-dont-get-it-climate-change-need-retreat-coast,Opinion,2016-03-14,2021-08-25,1
guardian_15923d1122,The Guardian,2016,"""sea level rise""",Louisiana's vanishing island: the climate 'refugees' resettling for $52m,https://www.theguardian.com/environment/2016/mar/15/louisiana-isle-de-jean-charles-island-sea-level-resettlement,Environment,2016-03-15,2021-08-25,7
guardian_4d6ba32c82,The Guardian,2016,"""global temperature""",Record-breaking temperatures 'have robbed the Arctic of its winter',https://www.theguardian.com/environment/2016/mar/15/record-breaking-temperatures-have-robbed-the-arctic-of-its-winter,Environment,2016-03-15,2021-08-25,2
guardian_5c5a017a05,The Guardian,2016,"""carbon budget""",Why graduates of a top Canadian university are returning their diplomas,https://www.theguardian.com/environment/true-north/2016/mar/15/why-graduates-of-a-top-canadian-university-are-returning-our-diplomas,Environment,2016-03-15,2018-02-14,1
guardian_71ecc71b0b,The Guardian,2016,"""1.5C""",The Guardian view on February’s record warmth: nasty weather for the time of year,https://www.theguardian.com/commentisfree/2016/mar/15/the-guardian-view-on-februarys-record-warmth-nasty-weather-for-the-time-of-year,Opinion,2016-03-15,2021-08-25,1
guardian_87343371f1,The Guardian,2016,"""global temperature""",Shorten attacks 'weather vane' Turnbull over latest policy backflip – politics live,https://www.theguardian.com/australia-news/live/2016/mar/16/government-mps-launch-round-two-in-opposing-the-safe-schools-program-politics-live,Australia news,2016-03-15,2018-03-13,1
guardian_89ad75d97b,The Guardian,2016,"""net zero""",Malcolm Turnbull risks Australia's economy with inaction on climate change,https://www.theguardian.com/sustainable-business/2016/mar/15/malcolm-turnbull-risks-australias-economy-with-inaction-on-climate-change,Guardian Sustainable Business,2016-03-15,2021-08-25,1
guardian_b09bf44f56,The Guardian,2016,"""global temperature""",Record global temperatures are shocking — and yet we don't respond seriously,https://www.theguardian.com/environment/2016/mar/15/record-global-temperatures-are-shocking-and-yet-we-dont-respond-seriously,Environment,2016-03-15,2021-08-25,1
guardian_bffbad982a,The Guardian,2016,"""global temperature""",Scotland urged to adopt more ambitious carbon emissions target,https://www.theguardian.com/uk-news/2016/mar/15/scotland-urged-adopt-ambitious-carbon-emissions-target,Environment,2016-03-15,2021-08-25,1
guardian_fcd04477c9,The Guardian,2016,"""global temperature""",Environmental and economic impact of British energy policy,https://www.theguardian.com/business/2016/mar/15/environmental-and-economic-impact-of-british-energy-policy,Business,2016-03-15,2021-08-25,1
guardian_30afba42ee,The Guardian,2016,"""1.5C""","Australia a bad neighbour to Pacific islands on climate, says former Irish president",https://www.theguardian.com/science/2016/mar/16/australia-a-bad-neighbour-to-pacific-islands-on-climate-says-former-irish-president,Science,2016-03-16,2021-08-25,1
guardian_9c08f55271,The Guardian,2016,"""net zero""",Rainwater harvesting and rooftop solar: world's greenest shopping centre could be Australian,https://www.theguardian.com/sustainable-business/2016/mar/18/rainwater-harvesting-and-rooftop-solar-worlds-greenest-shopping-centre-could-be-australian,Guardian Sustainable Business,2016-03-17,2022-10-19,1
guardian_b4f89bb12e,The Guardian,2016,"""carbon budget""",George Osborne will soon be forced to show his hand on climate change,https://www.theguardian.com/environment/2016/mar/17/george-osborne-will-soon-be-forced-to-show-his-hand-on-climate-change,Environment,2016-03-17,2021-08-25,1
guardian_0cc41c28be,The Guardian,2016,"""sea level rise""",Sea-level rises: why flooding is the next big business risk,https://www.theguardian.com/sustainable-business/2016/mar/18/sea-level-rises-flooding-business-household-risk-uk,Guardian Sustainable Business,2016-03-18,2016-03-18,1
guardian_5297811745,The Guardian,2016,"""global temperature""",'A tipping point': record number of Americans see global warming as threat,https://www.theguardian.com/environment/2016/mar/18/climate-change-record-concern-us-global-warming-poll,Environment,2016-03-18,2021-08-25,1
guardian_d25de21378,The Guardian,2016,"""global temperature""","Emissions stall, orca breeding and hunted turtle doves – green news roundup",https://www.theguardian.com/environment/2016/mar/18/emissions-stall-orca-breeding-and-hunted-turtle-doves-green-news-roundup,Environment,2016-03-18,2021-07-26,1
guardian_d8b97bd724,The Guardian,2016,IPCC,"Poppi Worthington's father faces intimidation every day, coroner told",https://www.theguardian.com/uk-news/2016/mar/18/poppi-worthingtons-father-faces-intimidation-every-day-coroner-told,UK news,2016-03-18,2017-11-29,2
guardian_dfe76a1f88,The Guardian,2016,IPCC,Four arrested in Police Federation fraud inquiry,https://www.theguardian.com/uk-news/2016/mar/18/four-arrested-in-police-federation-inquiry,UK news,2016-03-18,2017-11-29,1
guardian_f24a0398fa,The Guardian,2016,IPCC,Police guilty of misconduct over woman who died in cell,https://www.theguardian.com/uk-news/2016/mar/18/police-guilty-misconduct-woman-found-dead-cell,UK news,2016-03-18,2018-01-11,1
guardian_4aa5b76992,The Guardian,2016,"""1.5C""",Australian Climate Council calls for urgent action as records tumble,https://www.theguardian.com/environment/2016/mar/20/australia-climate-council-urgent-action-temperature-records-summer-march,Environment,2016-03-20,2021-08-25,1
guardian_4e7caaabe6,The Guardian,2016,"""global temperature""","February was the warmest month in recorded history, climate experts say",https://www.theguardian.com/environment/2016/mar/20/february-was-the-warmest-month-in-recorded-history-climate-experts-say,Environment,2016-03-20,2021-08-25,4
guardian_18ef7b961c,The Guardian,2016,"""global temperature""","Global warming taking place at an 'alarming rate', UN climate body warns",https://www.theguardian.com/environment/2016/mar/21/global-warming-taking-place-at-an-alarming-rate-un-climate-body-warns,Environment,2016-03-21,2021-08-25,1
guardian_1b630c2cdd,The Guardian,2016,IPCC,Thomas Orchard trial: jury discharged as judge halts proceedings,https://www.theguardian.com/uk-news/2016/mar/21/thomas-orchard-trial-jury-discharged-judge-halts-proceedings,UK news,2016-03-21,2017-11-29,1
guardian_dd745899ff,The Guardian,2016,"""carbon budget""","Eat less meat to avoid dangerous global warming, scientists say",https://www.theguardian.com/environment/2016/mar/21/eat-less-meat-vegetarianism-dangerous-global-warming,Environment,2016-03-21,2021-08-25,1
guardian_403b92b422,The Guardian,2016,"""1.5C""","Climate change warnings for coral reef may have come to pass, scientists say",https://www.theguardian.com/environment/2016/mar/22/climate-change-warnings-coral-reef-great-barrier-reef-experts-projections-scientists,Environment,2016-03-22,2021-10-29,2
guardian_9e9b4e9264,The Guardian,2016,"""sea level rise""",Climate guru James Hansen warns of much worse than expected sea level rise,https://www.theguardian.com/science/2016/mar/22/sea-level-rise-james-hansen-climate-change-scientist,Environment,2016-03-22,2021-08-25,2
guardian_a1a79fefd5,The Guardian,2016,"""sea level rise""",The lucky ones: Native American tribe receives $48m to flee climate change,https://www.theguardian.com/environment/2016/mar/23/native-american-tribes-first-nations-climate-change-environment-indican-removal-act,Environment,2016-03-23,2021-08-25,2
guardian_d1a42cc573,The Guardian,2016,"""sea level rise""",Bacteria could be speeding up the darkening of Greenland's ice,https://www.theguardian.com/science/2016/mar/23/bacteria-speeding-up-darkening-greenlands-ice-climate-change,Science,2016-03-23,2021-08-25,1
guardian_6deb972057,The Guardian,2016,"""sea level rise""",Has veteran climate scientist James Hansen foretold the ‘loss of all coastal cities’ with latest study?,https://www.theguardian.com/environment/planet-oz/2016/mar/24/has-veteran-climate-scientist-james-hansen-foretold-the-loss-of-all-coastal-cities-with-latest-study,Environment,2016-03-24,2021-08-25,1
guardian_aa9020cb6a,The Guardian,2016,IPCC,Police 'too slow' to recognise exploitation of girls in Bristol,https://www.theguardian.com/uk-news/2016/mar/24/police-serious-case-review-exploitation-girls-in-bristol,UK news,2016-03-24,2016-03-24,2
guardian_d9d209302e,The Guardian,2016,"""global temperature""",The impact of environmental disaster and the injustice of a community left behind,https://www.theguardian.com/commentisfree/2016/mar/24/the-impact-of-environmental-disaster-and-the-injustice-of-a-community-left-behind,Opinion,2016-03-24,2018-02-14,1
guardian_1d1a7e0612,The Guardian,2016,IPCC,Rajendra Pachauri speaks out over sexual harassment claims,https://www.theguardian.com/environment/2016/mar/26/rajendra-pachauri-hits-back-harassed-female-colleague-claims,Environment,2016-03-26,2021-08-25,2
guardian_a6c7ea4c52,The Guardian,2016,"""sea level rise""",Could Miami's rail project be test model that could change mass transit in US?,https://www.theguardian.com/business/2016/mar/26/miami-light-rail-project-mass-transit-hitachi-ansaldo,Business,2016-03-26,2017-07-14,2
