article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label,dedup_image_path,metadata_source_csv
38f5b340-da76-518e-aa31-14bea86a8c36,The New York Times,2015,"""global temperature""","A Closer Look at the Global Warming Trend, Record Hot 2014 and What’s Ahead",https://dotearth.blogs.nytimes.com/2015/01/16/a-closer-look-at-the-global-warming-trend-record-hot-2014-and-whats-ahead/,2015-01-16,,2,https://static01.nyt.com/images/2015/01/16/blogs/dotwarmgiss/dotwarmgiss-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2015-01-16_38f5b340-da76-518e-aa31-14bea86a8c36_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-01-16_38f5b340-da76-518e-aa31-14bea86a8c36_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
f91bdd97-9a38-5464-85b4-4da132e2feac,The New York Times,2015,"""global temperature""",How ‘Warmest Ever’ Headlines and Debates Can Obscure What Matters About Climate Change,https://dotearth.blogs.nytimes.com/2015/01/21/how-warmest-ever-headlines-and-debates-can-obscure-what-matters-about-climate-change/,2015-01-21,,1,https://static01.nyt.com/images/2015/01/20/blogs/warmestimates/warmestimates-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2015-01-21_f91bdd97-9a38-5464-85b4-4da132e2feac_img01.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-01-21_f91bdd97-9a38-5464-85b4-4da132e2feac_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
55d3293a-cb77-50c4-b845-5143fe56d264,The New York Times,2015,"""sea level rise""","New Study: Burn it All (Fossil Fuel), Lose it All (Antarctic Ice and Today’s Coasts)",https://dotearth.blogs.nytimes.com/2015/09/11/new-study-burn-it-all-fossil-fuel-lose-it-all-antarctic-ice-and-todays-coasts/,2015-09-11,,1,https://static01.nyt.com/images/2015/09/11/blogs/dotburnit/dotburnit-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2015-09-11_55d3293a-cb77-50c4-b845-5143fe56d264_img01.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-09-11_55d3293a-cb77-50c4-b845-5143fe56d264_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
6bda2b3a-431c-5d8b-9101-8515c5358cbb,The New York Times,2015,"""carbon budget""",How to Manage Fire to Cut Pollution and Slow Climate Change,https://dotearth.blogs.nytimes.com/2015/10/13/how-to-manage-fire-to-cut-pollution-and-slow-climate-change/,2015-10-13,,1,https://static01.nyt.com/images/2015/10/12/blogs/dotglobalfiremap/dotglobalfiremap-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2015-10-13_6bda2b3a-431c-5d8b-9101-8515c5358cbb_img01.jpg,,,1,map,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-10-13_6bda2b3a-431c-5d8b-9101-8515c5358cbb_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
edc1d2ad-8903-5738-be73-0dcc98f2bedc,The New York Times,2015,"""carbon budget""",The Reality Gap in the Push to Close the Global Warming ‘Emissions Gap’ in Paris,https://dotearth.blogs.nytimes.com/2015/11/06/the-reality-gap-in-the-push-to-close-the-global-warming-emissions-gap-in-paris/,2015-11-06,,1,https://static01.nyt.com/images/2015/11/05/blogs/dotemissionsgap2090/dotemissionsgap2090-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2015-11-06_edc1d2ad-8903-5738-be73-0dcc98f2bedc_img01.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-11-06_edc1d2ad-8903-5738-be73-0dcc98f2bedc_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
89bec6b5-9473-57ee-b556-9a7ce0ded9f1,The New York Times,2015,"""sea level rise""",The 11.15.15 Issue,https://www.nytimes.com/2015/11/29/magazine/the-11-15-15-issue.html,2015-11-25,,2,https://static01.nyt.com/images/2015/11/29/magazine/29thread1/29thread1-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2015-11-25_89bec6b5-9473-57ee-b556-9a7ce0ded9f1_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-11-25_89bec6b5-9473-57ee-b556-9a7ce0ded9f1_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
e4266569-9abb-56f3-bcfe-24dc95ae2a1d,The New York Times,2015,"""climate change""","In Wild Winter, Warm North Pole Storm Chills U.S. Forecast as Flooding Threatens Levees",https://dotearth.blogs.nytimes.com/2015/12/30/in-wild-winter-warm-arctic-storm-chills-u-s-forecast-as-flooding-threatens-levees/,2015-12-31,,1,https://static01.nyt.com/images/2015/12/30/blogs/dotnorthpole/dotnorthpole-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2015-12-31_e4266569-9abb-56f3-bcfe-24dc95ae2a1d_img01.png,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2015-12-31_e4266569-9abb-56f3-bcfe-24dc95ae2a1d_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2015.csv
7798524b-5f69-5a0e-9b37-0fa6c675a2a2,The New York Times,2016,"""global temperature""","2015 Was Hottest Year in Historical Record, Scientists Say",https://www.nytimes.com/2016/01/21/science/earth/2015-hottest-year-global-warming.html,2016-01-20,,1,https://static01.nyt.com/images/2016/01/20/science/earth/hottest-year-graphic-1453297020724/hottest-year-graphic-1453297020724-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img01.png,,,2,graph|graphic,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2016.csv
586542f9-07ad-5b34-bd31-52587f961f7a,The New York Times,2016,"""global temperature""","As Warnings Build, Is There a ‘Spiral of Silence’ on Climate Change?",https://dotearth.blogs.nytimes.com/2016/09/30/as-warnings-build-is-there-a-spiral-of-silence-on-climate-change/,2016-09-30,,1,https://static01.nyt.com/images/2016/09/29/blogs/dotyaleclimatechat/dotyaleclimatechat-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2016-09-30_586542f9-07ad-5b34-bd31-52587f961f7a_img01.png,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2016-09-30_586542f9-07ad-5b34-bd31-52587f961f7a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2016.csv
4ba68311-43dd-5dc5-b976-9dbaeedd6ada,The New York Times,2016,"""climate change""","How the Obama Coalition Crumbled, Leaving an Opening for Trump",https://www.nytimes.com/2016/12/23/upshot/how-the-obama-coalition-crumbled-leaving-an-opening-for-trump.html,2016-12-23,,2,https://static01.nyt.com/images/2016/12/21/upshot/up-white-voters-gif/up-white-voters-gif-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-12-23_4ba68311-43dd-5dc5-b976-9dbaeedd6ada_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2016-12-23_4ba68311-43dd-5dc5-b976-9dbaeedd6ada_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2016.csv
15b08fd7-d4ca-581a-9895-814cae9f040a,The New York Times,2017,"""sea level rise""",Trump’s Climate Deniers,https://www.nytimes.com/2017/11/16/opinion/trump-climate.html,2017-11-16,,2,https://static01.nyt.com/images/2017/11/10/opinion/10fri2/10fri2-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2017-11-16_15b08fd7-d4ca-581a-9895-814cae9f040a_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2017-11-16_15b08fd7-d4ca-581a-9895-814cae9f040a_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2017.csv
d19a9275-a0b3-5dce-ac82-de383e13e5c3,The New York Times,2018,"""sea level rise""","The Trouble With Florence, and a New Set of Eyes in Space",https://www.nytimes.com/2018/09/19/climate/climate-fwd-hurricane-florence.html,2018-09-19,,2,https://static01.nyt.com/images/2018/09/19/climate/cli-newsletter-promo-maps/cli-newsletter-promo-maps-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2018-09-19_d19a9275-a0b3-5dce-ac82-de383e13e5c3_img02.jpg,,,1,map,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2018-09-19_d19a9275-a0b3-5dce-ac82-de383e13e5c3_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2018.csv
60c45729-f7bc-5e6e-9d36-56bb8982fc74,The New York Times,2018,"""climate change""",How Does Your State Make Electricity?,https://www.nytimes.com/interactive/2018/12/24/climate/how-electricity-generation-changed-in-your-state.html,2018-12-24,,1,https://static01.nyt.com/images/2018/12/23/us/how-electricity-generation-changed-in-your-state-promo-1545597148124/how-electricity-generation-changed-in-your-state-promo-1545597148124-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2018-12-24_60c45729-f7bc-5e6e-9d36-56bb8982fc74_img01.png,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2018-12-24_60c45729-f7bc-5e6e-9d36-56bb8982fc74_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2018.csv
ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e,The New York Times,2019,"""net zero""",How Do You Fix … All of It?,https://www.nytimes.com/2019/09/18/business/dealbook/dealbook-forum-task-force-recommendations.html,2019-09-18,,1,https://static01.nyt.com/images/2019/09/19/multimedia/19sp-CYBER-illo/19sp-CYBER-illo-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2019-09-18_ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e_img01.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2019-09-18_ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2019.csv
5d2e138f-ca50-5ff7-a612-2ee04377fa74,The New York Times,2019,"""global temperature""","What’s Going On in This Graph? | Oct. 2, 2019",https://www.nytimes.com/2019/09/26/learning/whats-going-on-in-this-graph-oct-2-2019.html,2019-09-26,,1,https://static01.nyt.com/images/2019/09/26/learning/Education-attainment-graph-LN/Education-attainment-graph-LN-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2019-09-26_5d2e138f-ca50-5ff7-a612-2ee04377fa74_img01.png,,,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2019-09-26_5d2e138f-ca50-5ff7-a612-2ee04377fa74_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2019.csv
14c52827-e4c0-51da-8d09-e0e1205cc7c4,The New York Times,2019,"""global temperature""",What’s Going On in This Graph? | Oct. 9. 2019,https://www.nytimes.com/2019/10/03/learning/whats-going-on-in-this-graph-oct-9-2019.html,2019-10-03,,1,https://static01.nyt.com/images/2019/10/03/learning/globaltempLN/globaltempLN-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2019-10-03_14c52827-e4c0-51da-8d09-e0e1205cc7c4_img01.png,,,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2019-10-03_14c52827-e4c0-51da-8d09-e0e1205cc7c4_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2019.csv
6d063b76-bb1b-5052-a139-ffc435b57f3c,The New York Times,2020,"""global temperature""",What’s Going On in This Graph? | Global Temperature Change,https://www.nytimes.com/2020/04/23/learning/whats-going-on-in-this-graph-global-temperature-change.html,2020-04-23,,1,https://static01.nyt.com/images/2020/04/23/learning/GlobalTemp2019GraphLN/GlobalTemp2019GraphLN-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2020-04-23_6d063b76-bb1b-5052-a139-ffc435b57f3c_img01.png,,,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2020-04-23_6d063b76-bb1b-5052-a139-ffc435b57f3c_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2020.csv
ca6969ac-81a9-594d-8ac2-9915fe8cb03a,The New York Times,2020,"""global temperature""",Emissions Are Surging Back as Countries and States Reopen,https://www.nytimes.com/interactive/2020/06/17/climate/virus-emissions-reopening.html,2020-06-17,,1,https://static01.nyt.com/images/2020/06/16/us/virus-emissions-reopening-promo-1592366098511/virus-emissions-reopening-promo-1592366098511-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2020-06-17_ca6969ac-81a9-594d-8ac2-9915fe8cb03a_img01.png,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2020-06-17_ca6969ac-81a9-594d-8ac2-9915fe8cb03a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2020.csv
8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6,The New York Times,2020,"""sea level rise""",What Voters in Battleground States Think About Climate Change,https://www.nytimes.com/interactive/2020/11/01/climate/polls-what-voters-think-climate-global-warming.html,2020-11-01,,1,https://static01.nyt.com/images/2020/11/01/us/polls-what-voters-think-climate-global-warming-promo-1604245837703/polls-what-voters-think-climate-global-warming-promo-1604245837703-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2020-11-01_8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6_img01.png,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2020-11-01_8571d9b2-d3a2-5d50-ab8c-d98cefcc7eb6_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2020.csv
06d0bc07-d8a8-5a17-8b9c-308ced1aa862,The New York Times,2020,"""net zero""",Who Got Rescued?,https://www.nytimes.com/2020/12/03/business/dealbook/ppp-loans-data.html,2020-12-03,,1,https://static01.nyt.com/images/2020/12/03/business/03db-newsletterPPP/03db-newsletterPPP-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2020-12-03_06d0bc07-d8a8-5a17-8b9c-308ced1aa862_img01.png,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2020-12-03_06d0bc07-d8a8-5a17-8b9c-308ced1aa862_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2020.csv
4705be9a-ae22-5f1d-aca4-de755bb3ef68,The New York Times,2020,"""net zero""",How Climate Policy Will Change in 2021,https://www.nytimes.com/2020/12/14/business/dealbook/climate-policy-debate.html,2020-12-14,,2,https://static01.nyt.com/images/2020/12/08/business/DB-2020-Climate/DB-2020-Climate-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2020-12-14_4705be9a-ae22-5f1d-aca4-de755bb3ef68_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2020-12-14_4705be9a-ae22-5f1d-aca4-de755bb3ef68_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2020.csv
73eb69c3-1520-5562-a21b-67ebe3a1c010,The New York Times,2021,IPCC,"In the Atlantic Ocean, Subtle Shifts Hint at Dramatic Dangers",https://www.nytimes.com/interactive/2021/03/02/climate/atlantic-ocean-climate-change.html,2021-03-03,,1,https://static01.nyt.com/images/2021/03/03/climate/gulf-stream-promo/gulf-stream-promo-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2021-03-03_73eb69c3-1520-5562-a21b-67ebe3a1c010_img01.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2021-03-03_73eb69c3-1520-5562-a21b-67ebe3a1c010_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2021.csv
fcd11838-ce1b-5ae5-9e30-48e543886858,The New York Times,2021,"""sea level rise""","Official numbers vastly underestimate U.S. flood danger, researchers have found.",https://www.nytimes.com/live/2021/08/23/us/climate-change/flood-risks-united-states,2021-08-23,,1,https://static01.nyt.com/images/2020/06/26/us/23weather-climate-briefing-flood-risk-data1/hidden-flood-risk-maps-promo-1593205491736-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2021-08-23_fcd11838-ce1b-5ae5-9e30-48e543886858_img01.jpg,,,2,data|map,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2021-08-23_fcd11838-ce1b-5ae5-9e30-48e543886858_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2021.csv
f0379d9b-4335-5f20-9244-ef4d956d1b03,The New York Times,2021,"""carbon budget""",Do We Need to Shrink the Economy to Stop Climate Change?,https://www.nytimes.com/2021/09/16/opinion/degrowth-cllimate-change.html,2021-09-16,,1,https://static01.nyt.com/images/2021/09/16/opinion/16debatable-co2emissions/16debatable-co2emissions-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2021-09-16_f0379d9b-4335-5f20-9244-ef4d956d1b03_img01.jpg,,,1,table,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz_dedup\nytimes_2021-09-16_f0379d9b-4335-5f20-9244-ef4d956d1b03_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images_2021.csv
